source,target,weight,distance,category_overlap,hashtag_overlap,shared_categories,shared_hashtags
bioexatas.ms,sevvalb.s,0.375,2.66666,0.5,0.0,egitim_kariyer,
bioexatas.ms,shai.learns.japanese,0.7632,1.310343,1.0,0.0526,"egitim_kariyer,ev_yasam",studygram
bioexatas.ms,shixuexi,0.7647,1.307691,1.0,0.0588,"egitim_kariyer,ev_yasam",studygram
bioexatas.ms,sinaptikbosluuk,0.7679,1.302324,1.0,0.0714,"egitim_kariyer,ev_yasam",studygram
bioexatas.ms,stillsamewith_april,0.7692,1.299998,1.0,0.0769,"egitim_kariyer,ev_yasam",studygram
bioexatas.ms,studio_scrap_,0.375,2.66666,0.5,0.0,ev_yasam,
bioexatas.ms,studyconkris,0.5278,1.894733,0.6667,0.1111,"egitim_kariyer,ev_yasam","medicina,studygram"
bioexatas.ms,success_academy_portugal,0.5,1.999996,0.6667,0.0,"egitim_kariyer,ev_yasam",
bioexatas.ms,tarihdukkani_,0.375,2.66666,0.5,0.0,egitim_kariyer,
bioexatas.ms,tsukialeigh,0.7632,1.310343,1.0,0.0526,"egitim_kariyer,ev_yasam",studygram
bioexatas.ms,vitals.and.void,0.7632,1.310343,1.0,0.0526,"egitim_kariyer,ev_yasam",studygram
bioexatas.ms,yelken.akademi,0.375,2.66666,0.5,0.0,egitim_kariyer,
bioexatas.ms,yet.akademi,0.375,2.66666,0.5,0.0,egitim_kariyer,
birazannebirazkaos,bizimbebekgunlugu,0.4062,2.461532,0.5,0.125,anne_bebek,"anne,bebek"
birazannebirazkaos,bloggwithmom,0.375,2.66666,0.5,0.0,anne_bebek,
birazannebirazkaos,dmlbllog,0.375,2.66666,0.5,0.0,anne_bebek,
birazannebirazkaos,drlutfullahaslan,0.7647,1.307691,1.0,0.0588,anne_bebek,bebek
birazannebirazkaos,ebrardenizgez,0.75,1.333332,1.0,0.0,anne_bebek,
birazannebirazkaos,fit4momwestseattle,0.375,2.66666,0.5,0.0,anne_bebek,
birazannebirazkaos,fnuraltundal,0.75,1.333332,1.0,0.0,anne_bebek,
birazannebirazkaos,gizemhatimoglu,0.375,2.66666,0.5,0.0,anne_bebek,
birazannebirazkaos,hamilelikveanne,0.425,2.352936,0.5,0.2,anne_bebek,"anne,bebek,hamilelik"
birazannebirazkaos,hemsireeannegunlugu,0.3897,2.566031,0.5,0.0588,anne_bebek,bebek
birazannebirazkaos,humanistic_wellness,0.75,1.333332,1.0,0.0,anne_bebek,
birazannebirazkaos,itssyamaan,0.425,2.352936,0.5,0.2,anne_bebek,"anne,annelik,bebek"
birazannebirazkaos,laken_turkiye,0.3897,2.566031,0.5,0.0588,anne_bebek,bebek
birazannebirazkaos,lune_rahandmade,0.375,2.66666,0.5,0.0,anne_bebek,
birazannebirazkaos,marykidscom,0.375,2.66666,0.5,0.0,anne_bebek,
birazannebirazkaos,mercaninkiyisindan,0.375,2.66666,0.5,0.0,anne_bebek,
birazannebirazkaos,meyramlaannelik,0.7647,1.307691,1.0,0.0588,anne_bebek,hamilelik
birazannebirazkaos,meysaca.blogg,0.7647,1.307691,1.0,0.0588,anne_bebek,bebek
birazannebirazkaos,mimabebekbutikk,0.375,2.66666,0.5,0.0,anne_bebek,
birazannebirazkaos,mini_baby.butik,0.375,2.66666,0.5,0.0,anne_bebek,
birazannebirazkaos,minisaglikrehberi,0.75,1.333332,1.0,0.0,anne_bebek,
birazannebirazkaos,mirayela.blog,0.3897,2.566031,0.5,0.0588,anne_bebek,annelik
birazannebirazkaos,mistiq.gunce,0.75,1.333332,1.0,0.0,anne_bebek,
birazannebirazkaos,momtimetr,0.7647,1.307691,1.0,0.0588,anne_bebek,annelik
birazannebirazkaos,mucizeyolculugum,0.4286,2.333328,0.5,0.2143,anne_bebek,"anne,annelik,hamilelik"
birazannebirazkaos,op.dr.busrasahin,0.3897,2.566031,0.5,0.0588,anne_bebek,hamilelik
birazannebirazkaos,ozdmirbasak,0.75,1.333332,1.0,0.0,anne_bebek,
birazannebirazkaos,ozgeilemisha,0.3897,2.566031,0.5,0.0588,anne_bebek,bebek
birazannebirazkaos,pinar_denktas,0.3897,2.566031,0.5,0.0588,anne_bebek,annelik
birazannebirazkaos,potatothepup._,0.375,2.66666,0.5,0.0,anne_bebek,
birazannebirazkaos,saglikci_sayfasi,0.375,2.66666,0.5,0.0,anne_bebek,
birazannebirazkaos,sinem.direkk,0.3897,2.566031,0.5,0.0588,anne_bebek,bebek
birazannebirazkaos,tiny.clubb,0.375,2.66666,0.5,0.0,anne_bebek,
birazannebirazkaos,voicesof_theoppressed,0.75,1.333332,1.0,0.0,anne_bebek,
birazannebirazkaos,yildizlarkulup,0.375,2.66666,0.5,0.0,anne_bebek,
bizimbebekgunlugu,bonbon.balon,0.3882,2.576265,0.5,0.0526,evcil_hayvan,yenidogan
bizimbebekgunlugu,cb.ayseyurtsever,0.375,2.66666,0.5,0.0,evcil_hayvan,
bizimbebekgunlugu,ciaocane.spa,0.375,2.66666,0.5,0.0,evcil_hayvan,
bizimbebekgunlugu,cocukgiyimevicom,0.5385,1.857139,0.6667,0.1538,"anne_bebek,evcil_hayvan","annebebek,yenidoğan"
bizimbebekgunlugu,drlutfullahaslan,0.3882,2.576265,0.5,0.0526,anne_bebek,bebek
bizimbebekgunlugu,drturkerborucu,0.5278,1.894733,0.6667,0.1111,"anne_bebek,evcil_hayvan","bebek,yenidogan"
bizimbebekgunlugu,ebrardenizgez,0.375,2.66666,0.5,0.0,anne_bebek,
bizimbebekgunlugu,elli_beanyyy,0.375,2.66666,0.5,0.0,evcil_hayvan,
bizimbebekgunlugu,esravepasta,0.375,2.66666,0.5,0.0,evcil_hayvan,
bizimbebekgunlugu,fnuraltundal,0.375,2.66666,0.5,0.0,anne_bebek,
bizimbebekgunlugu,gozdessign,0.5441,1.837834,0.6667,0.1765,"anne_bebek,evcil_hayvan","bebek,keşfet,yenidoğan"
bizimbebekgunlugu,hamilelik.annelik,0.5132,1.948714,0.6667,0.0526,"anne_bebek,evcil_hayvan",annebebek
bizimbebekgunlugu,hamilelikveanne,0.8125,1.230768,1.0,0.25,"anne_bebek,evcil_hayvan","anne,annebebek,bebek,keşfet"
bizimbebekgunlugu,hati_cehomm,0.375,2.66666,0.5,0.0,evcil_hayvan,
bizimbebekgunlugu,hemsireeannegunlugu,0.7941,1.259258,1.0,0.1765,"anne_bebek,evcil_hayvan","annebebek,bebek,yenidoğan"
bizimbebekgunlugu,huaico.gato,0.375,2.66666,0.5,0.0,evcil_hayvan,
bizimbebekgunlugu,humanistic_wellness,0.375,2.66666,0.5,0.0,anne_bebek,
bizimbebekgunlugu,icefoxonline,0.5441,1.837834,0.6667,0.1765,"anne_bebek,evcil_hayvan","anne,annebebek,yenidoğan"
bizimbebekgunlugu,itssyamaan,0.8125,1.230768,1.0,0.25,"anne_bebek,evcil_hayvan","anne,bebek,keşfet,yenidoğan"
bizimbebekgunlugu,lifeofwadhwa,0.375,2.66666,0.5,0.0,evcil_hayvan,
bizimbebekgunlugu,mavi.caodeirante,0.375,2.66666,0.5,0.0,evcil_hayvan,
bizimbebekgunlugu,max_thewolf_husky01,0.375,2.66666,0.5,0.0,evcil_hayvan,
bizimbebekgunlugu,merlin.kleiner.verzauberer,0.5,1.999996,0.6667,0.0,"anne_bebek,evcil_hayvan",
bizimbebekgunlugu,meyramlaannelik,0.375,2.66666,0.5,0.0,anne_bebek,
bizimbebekgunlugu,meysaca.blogg,0.3882,2.576265,0.5,0.0526,anne_bebek,bebek
bizimbebekgunlugu,minisaglikrehberi,0.3929,2.545448,0.5,0.0714,anne_bebek,annebebek
bizimbebekgunlugu,mirayela.blog,0.7632,1.310343,1.0,0.0526,"anne_bebek,evcil_hayvan",annebebek
bizimbebekgunlugu,mistiq.gunce,0.3882,2.576265,0.5,0.0526,anne_bebek,annebebek
bizimbebekgunlugu,momtimetr,0.3882,2.576265,0.5,0.0526,anne_bebek,annebebek
bizimbebekgunlugu,mucizeyolculugum,0.7639,1.309089,1.0,0.0556,"anne_bebek,evcil_hayvan",anne
bizimbebekgunlugu,mycat_mango,0.5,1.999996,0.6667,0.0,"anne_bebek,evcil_hayvan",
bizimbebekgunlugu,neselitat,0.3882,2.576265,0.5,0.0526,evcil_hayvan,keşfet
bizimbebekgunlugu,op.dr.busrasahin,0.75,1.333332,1.0,0.0,"anne_bebek,evcil_hayvan",
bizimbebekgunlugu,ozdmirbasak,0.3882,2.576265,0.5,0.0526,anne_bebek,keşfet
bizimbebekgunlugu,ozgeilemisha,0.7632,1.310343,1.0,0.0526,"anne_bebek,evcil_hayvan",bebek
bizimbebekgunlugu,pedrept,0.375,2.66666,0.5,0.0,evcil_hayvan,
bizimbebekgunlugu,petgourmet.cl,0.375,2.66666,0.5,0.0,evcil_hayvan,
bizimbebekgunlugu,poncikbaby.butik,0.5132,1.948714,0.6667,0.0526,"anne_bebek,evcil_hayvan",yenidoğan
bizimbebekgunlugu,potatothepup._,0.75,1.333332,1.0,0.0,"anne_bebek,evcil_hayvan",
bizimbebekgunlugu,redgoldensans_,0.3882,2.576265,0.5,0.0526,evcil_hayvan,keşfet
bizimbebekgunlugu,saninbabybutik,0.5,1.999996,0.6667,0.0,"anne_bebek,evcil_hayvan",
bizimbebekgunlugu,sharedworldnews,0.375,2.66666,0.5,0.0,evcil_hayvan,
bizimbebekgunlugu,studiopari.co,0.5132,1.948714,0.6667,0.0526,"anne_bebek,evcil_hayvan",yenidogan
bizimbebekgunlugu,turkmen_kiyafet,0.5,1.999996,0.6667,0.0,"anne_bebek,evcil_hayvan",
bizimbebekgunlugu,vavbabytr,0.5132,1.948714,0.6667,0.0526,"anne_bebek,evcil_hayvan",annebebek
bizimbebekgunlugu,voicesof_theoppressed,0.375,2.66666,0.5,0.0,anne_bebek,
bizimbebekgunlugu,wymondhamcollege,0.375,2.66666,0.5,0.0,evcil_hayvan,
bizimbebekgunlugu,zeyyucarr,0.5132,1.948714,0.6667,0.0526,"anne_bebek,evcil_hayvan",bebek
bloggwithmom,cayeli.evmeze,0.375,2.66666,0.5,0.0,yemek_mutfak,
bloggwithmom,cozysahra,0.375,2.66666,0.5,0.0,yemek_mutfak,
bloggwithmom,dmlbllog,0.7632,1.310343,1.0,0.0526,"anne_bebek,yemek_mutfak",keşfet
bloggwithmom,dongellerkonagieymir,0.375,2.66666,0.5,0.0,yemek_mutfak,
bloggwithmom,drlutfullahaslan,0.375,2.66666,0.5,0.0,anne_bebek,
bloggwithmom,e_blogg__,0.375,2.66666,0.5,0.0,yemek_mutfak,
bloggwithmom,ebrardenizgez,0.375,2.66666,0.5,0.0,anne_bebek,
bloggwithmom,eda.aslnn,0.3882,2.576265,0.5,0.0526,yemek_mutfak,keşfet
bloggwithmom,ela.kitchenn,0.375,2.66666,0.5,0.0,yemek_mutfak,
bloggwithmom,emine.bites,0.3882,2.576265,0.5,0.0526,yemek_mutfak,keşfet
bloggwithmom,fnuraltundal,0.375,2.66666,0.5,0.0,anne_bebek,
bloggwithmom,gastronotrukenii_,0.3882,2.576265,0.5,0.0526,yemek_mutfak,keşfet
bloggwithmom,gul_sevle,0.375,2.66666,0.5,0.0,yemek_mutfak,
bloggwithmom,gull.vlog,0.3882,2.576265,0.5,0.0526,yemek_mutfak,keşfet
bloggwithmom,hamarat.eller.25.35,0.375,2.66666,0.5,0.0,yemek_mutfak,
bloggwithmom,humanistic_wellness,0.375,2.66666,0.5,0.0,anne_bebek,
bloggwithmom,kahvekoliklady,0.3882,2.576265,0.5,0.0526,yemek_mutfak,türkkahvesi
bloggwithmom,kahvemvekeyfi_,0.5132,1.948714,0.6667,0.0526,"anne_bebek,yemek_mutfak",keşfet
bloggwithmom,kolaytatlitariflerim,0.375,2.66666,0.5,0.0,yemek_mutfak,
bloggwithmom,maxidonertr,0.375,2.66666,0.5,0.0,yemek_mutfak,
bloggwithmom,meyramlaannelik,0.375,2.66666,0.5,0.0,anne_bebek,
bloggwithmom,meysaca.blogg,0.375,2.66666,0.5,0.0,anne_bebek,
bloggwithmom,minisaglikrehberi,0.375,2.66666,0.5,0.0,anne_bebek,
bloggwithmom,mistiq.gunce,0.375,2.66666,0.5,0.0,anne_bebek,
bloggwithmom,momtimetr,0.375,2.66666,0.5,0.0,anne_bebek,
bloggwithmom,ozdmirbasak,0.3882,2.576265,0.5,0.0526,anne_bebek,keşfet
bloggwithmom,pastatarifleritr,0.375,2.66666,0.5,0.0,yemek_mutfak,
bloggwithmom,pozitifbirblog_,0.5132,1.948714,0.6667,0.0526,"anne_bebek,yemek_mutfak",keşfet
bloggwithmom,senizmutfak,0.3882,2.576265,0.5,0.0526,yemek_mutfak,keşfet
bloggwithmom,sevilennmutfakk,0.375,2.66666,0.5,0.0,yemek_mutfak,
bloggwithmom,shushucum,0.375,2.66666,0.5,0.0,yemek_mutfak,
bloggwithmom,talihaninmutfagi,0.375,2.66666,0.5,0.0,yemek_mutfak,
bloggwithmom,tariffdefterinizzz,0.3882,2.576265,0.5,0.0526,yemek_mutfak,keşfet
bloggwithmom,telve_i_letaif,0.375,2.66666,0.5,0.0,yemek_mutfak,
bloggwithmom,telveli.kahvem68,0.3882,2.576265,0.5,0.0526,yemek_mutfak,keşfet
bloggwithmom,tuecoffee.tr,0.375,2.66666,0.5,0.0,yemek_mutfak,
bloggwithmom,voicesof_theoppressed,0.375,2.66666,0.5,0.0,anne_bebek,
bodoge_shitamura,callystavodafone4,0.375,2.66666,0.5,0.0,oyuncak_hobi,
bodoge_shitamura,dragana_stosic_gagasf,0.375,2.66666,0.5,0.0,oyuncak_hobi,
bodoge_shitamura,ghenosgames,0.5132,1.948714,0.6667,0.0526,"oyun_espor,oyuncak_hobi",boardgame
bodoge_shitamura,guilhermecontador_,0.375,2.66666,0.5,0.0,oyuncak_hobi,
bodoge_shitamura,kingdoms__at__war,0.7667,1.304346,1.0,0.0667,"oyun_espor,oyuncak_hobi",boardgame
bodoge_shitamura,tokengaymer,0.5132,1.948714,0.6667,0.0526,"oyun_espor,oyuncak_hobi",boardgame
bodoge_shitamura,villainousitalia,0.5132,1.948714,0.6667,0.0526,"oyun_espor,oyuncak_hobi",boardgame
bodoge_shitamura,yaprakdoener.remscheid,0.375,2.66666,0.5,0.0,oyuncak_hobi,
bonbon.balon,cat_dogloversofficial,0.375,2.66666,0.5,0.0,evcil_hayvan,
bonbon.balon,cb.ayseyurtsever,0.75,1.333332,1.0,0.0,evcil_hayvan,
bonbon.balon,ciaocane.spa,0.75,1.333332,1.0,0.0,evcil_hayvan,
bonbon.balon,elli_beanyyy,0.75,1.333332,1.0,0.0,evcil_hayvan,
bonbon.balon,esravepasta,0.7632,1.310343,1.0,0.0526,evcil_hayvan,dogumgünü
bonbon.balon,fhosalay,0.375,2.66666,0.5,0.0,evcil_hayvan,
bonbon.balon,furnbubbles_kiato,0.375,2.66666,0.5,0.0,evcil_hayvan,
bonbon.balon,gulhanersahin2,0.375,2.66666,0.5,0.0,evcil_hayvan,
bonbon.balon,hamilelikveanne,0.375,2.66666,0.5,0.0,evcil_hayvan,
bonbon.balon,hati_cehomm,0.75,1.333332,1.0,0.0,evcil_hayvan,
bonbon.balon,hemsireeannegunlugu,0.375,2.66666,0.5,0.0,evcil_hayvan,
bonbon.balon,huaico.gato,0.75,1.333332,1.0,0.0,evcil_hayvan,
bonbon.balon,itssyamaan,0.375,2.66666,0.5,0.0,evcil_hayvan,
bonbon.balon,laf_activities,0.375,2.66666,0.5,0.0,evcil_hayvan,
bonbon.balon,lifeofwadhwa,0.75,1.333332,1.0,0.0,evcil_hayvan,
bonbon.balon,lola_thelollipopcat,0.375,2.66666,0.5,0.0,evcil_hayvan,
bonbon.balon,maggieblue_with_covidblack,0.375,2.66666,0.5,0.0,evcil_hayvan,
bonbon.balon,mavi.caodeirante,0.75,1.333332,1.0,0.0,evcil_hayvan,
bonbon.balon,max_thewolf_husky01,0.75,1.333332,1.0,0.0,evcil_hayvan,
bonbon.balon,merkez.pastane,0.375,2.66666,0.5,0.0,evcil_hayvan,
bonbon.balon,min.n.mun,0.375,2.66666,0.5,0.0,evcil_hayvan,
bonbon.balon,mirayela.blog,0.3882,2.576265,0.5,0.0526,evcil_hayvan,kesfet
bonbon.balon,mucizeyolculugum,0.3889,2.571422,0.5,0.0556,evcil_hayvan,kesfet
bonbon.balon,muratgunduzs,0.375,2.66666,0.5,0.0,evcil_hayvan,
bonbon.balon,neselitat,0.7632,1.310343,1.0,0.0526,evcil_hayvan,kesfet
bonbon.balon,op.dr.busrasahin,0.375,2.66666,0.5,0.0,evcil_hayvan,
bonbon.balon,ozgeilemisha,0.375,2.66666,0.5,0.0,evcil_hayvan,
bonbon.balon,patilere.acil.yuva,0.375,2.66666,0.5,0.0,evcil_hayvan,
bonbon.balon,pedrept,0.75,1.333332,1.0,0.0,evcil_hayvan,
bonbon.balon,petgourmet.cl,0.75,1.333332,1.0,0.0,evcil_hayvan,
bonbon.balon,piramitegitim,0.375,2.66666,0.5,0.0,evcil_hayvan,
bonbon.balon,potatothepup._,0.375,2.66666,0.5,0.0,evcil_hayvan,
bonbon.balon,redgoldensans_,0.75,1.333332,1.0,0.0,evcil_hayvan,
bonbon.balon,rifki.thesittingcat,0.375,2.66666,0.5,0.0,evcil_hayvan,
bonbon.balon,russian_cream78,0.375,2.66666,0.5,0.0,evcil_hayvan,
bonbon.balon,scooter.n.friends,0.375,2.66666,0.5,0.0,evcil_hayvan,
bonbon.balon,sevilayovali,0.375,2.66666,0.5,0.0,evcil_hayvan,
bonbon.balon,sharedworldnews,0.75,1.333332,1.0,0.0,evcil_hayvan,
bonbon.balon,skinnyskinnypankokitty,0.375,2.66666,0.5,0.0,evcil_hayvan,
bonbon.balon,the.sayan10_,0.3889,2.571422,0.5,0.0556,evcil_hayvan,yenidogan
bonbon.balon,woofiesrestonherndon,0.375,2.66666,0.5,0.0,evcil_hayvan,
bonbon.balon,wymondhamcollege,0.75,1.333332,1.0,0.0,evcil_hayvan,
buabroad,deardilay,0.5,1.999996,0.6667,0.0,"egitim_kariyer,ev_yasam",
buabroad,enfju_,0.5132,1.948714,0.6667,0.0526,"egitim_kariyer,ev_yasam",studygram
buabroad,esrajournalss,0.5,1.999996,0.6667,0.0,"egitim_kariyer,ev_yasam",
buabroad,estudelavis,0.5147,1.942853,0.6667,0.0588,"egitim_kariyer,ev_yasam",studygram
buabroad,exoduslearn_,0.5132,1.948714,0.6667,0.0526,"egitim_kariyer,ev_yasam",studygram
buabroad,mnemonicsbybabita,0.5179,1.931031,0.6667,0.0714,"egitim_kariyer,ev_yasam",studygram
buabroad,my.scholar.aid,0.3882,2.576265,0.5,0.0526,"egitim_kariyer,ev_yasam",studygram
buabroad,nesva.journal,0.375,2.66666,0.5,0.0,"ev_yasam,seyahat_gezi",
buabroad,projects.__made_easy,0.5132,1.948714,0.6667,0.0526,"egitim_kariyer,ev_yasam",studygram
buabroad,psc_kerala_321,0.5,1.999996,0.6667,0.0,"egitim_kariyer,ev_yasam",
buabroad,sassy.aken,0.5,1.999996,0.6667,0.0,"egitim_kariyer,ev_yasam",
buabroad,scholarship.plz,0.5208,1.919996,0.6667,0.0833,"egitim_kariyer,ev_yasam",studygram
buabroad,sciencewithjahir,0.5132,1.948714,0.6667,0.0526,"egitim_kariyer,ev_yasam",studygram
buabroad,shai.learns.japanese,0.5132,1.948714,0.6667,0.0526,"egitim_kariyer,ev_yasam",studygram
buabroad,shixuexi,0.5147,1.942853,0.6667,0.0588,"egitim_kariyer,ev_yasam",studygram
buabroad,sikhi_pedia01,0.375,2.66666,0.5,0.0,"ev_yasam,seyahat_gezi",
buabroad,sinaptikbosluuk,0.5179,1.931031,0.6667,0.0714,"egitim_kariyer,ev_yasam",studygram
buabroad,stillsamewith_april,0.5192,1.925922,0.6667,0.0769,"egitim_kariyer,ev_yasam",studygram
buabroad,studyconkris,0.3882,2.576265,0.5,0.0526,"egitim_kariyer,ev_yasam",studygram
buabroad,success_academy_portugal,0.375,2.66666,0.5,0.0,"egitim_kariyer,ev_yasam",
buabroad,tsukialeigh,0.5132,1.948714,0.6667,0.0526,"egitim_kariyer,ev_yasam",studygram
buabroad,vitals.and.void,0.5132,1.948714,0.6667,0.0526,"egitim_kariyer,ev_yasam",studygram
byaslanhoca,cat_dogloversofficial,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,cekirdekrehberlik,0.75,1.333332,1.0,0.0,egitim_kariyer,
byaslanhoca,deardilay,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,enfju_,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,erdemyazilimanadolulisesi,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,esrajournalss,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,estudelavis,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,exoduslearn_,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,fsmortaokulu33,0.7632,1.310343,1.0,0.0526,egitim_kariyer,sinav
byaslanhoca,georgepalozzi,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,gizemhatimoglu,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,gulhanersahin2,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,learngrowevolverepeat,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,lgs27kpss26,0.7632,1.310343,1.0,0.0526,egitim_kariyer,sinav
byaslanhoca,maggieblue_with_covidblack,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,min.n.mun,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,mnemonicsbybabita,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,muratgunduzs,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,muzeyyenin_aynasi,0.3882,2.576265,0.5,0.0526,egitim_kariyer,sinav
byaslanhoca,overhearddeumed,0.7632,1.310343,1.0,0.0526,egitim_kariyer,sinav
byaslanhoca,patilere.acil.yuva,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,piramitegitim,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,projects.__made_easy,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,psc_kerala_321,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,psk.dan.ozgeergeneciftci,0.75,1.333332,1.0,0.0,egitim_kariyer,
byaslanhoca,rifki.thesittingcat,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,russian_cream78,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,sassy.aken,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,scholarship.plz,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,sciencewithjahir,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,scooter.n.friends,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,sevvalb.s,0.75,1.333332,1.0,0.0,egitim_kariyer,
byaslanhoca,shai.learns.japanese,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,shixuexi,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,sinaptikbosluuk,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,skinnyskinnypankokitty,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,stillsamewith_april,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,subhamsocial,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,tarihdukkani_,0.7632,1.310343,1.0,0.0526,egitim_kariyer,sinav
byaslanhoca,tsukialeigh,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,vitals.and.void,0.375,2.66666,0.5,0.0,egitim_kariyer,
byaslanhoca,yelken.akademi,0.75,1.333332,1.0,0.0,egitim_kariyer,
byaslanhoca,yet.akademi,0.75,1.333332,1.0,0.0,egitim_kariyer,
byaslanhoca,yildizlarkulup,0.3882,2.576265,0.5,0.0526,egitim_kariyer,sinav
callystavodafone4,cozumelektronikmagaza,0.375,2.66666,0.5,0.0,oyuncak_hobi,
callystavodafone4,dragana_stosic_gagasf,0.75,1.333332,1.0,0.0,oyuncak_hobi,
callystavodafone4,grimm_jowtv,0.375,2.66666,0.5,0.0,oyuncak_hobi,
callystavodafone4,guilhermecontador_,0.75,1.333332,1.0,0.0,oyuncak_hobi,
callystavodafone4,kilotakip,0.375,2.66666,0.5,0.0,oyuncak_hobi,
callystavodafone4,kingdoms__at__war,0.375,2.66666,0.5,0.0,oyuncak_hobi,
callystavodafone4,kitchen.anemon,0.375,2.66666,0.5,0.0,oyuncak_hobi,
callystavodafone4,laken_turkiye,0.375,2.66666,0.5,0.0,oyuncak_hobi,
callystavodafone4,lego._.island,0.375,2.66666,0.5,0.0,oyuncak_hobi,
callystavodafone4,pinar_denktas,0.375,2.66666,0.5,0.0,oyuncak_hobi,
callystavodafone4,saglikci_sayfasi,0.375,2.66666,0.5,0.0,oyuncak_hobi,
callystavodafone4,staffen_ali,0.375,2.66666,0.5,0.0,oyuncak_hobi,
callystavodafone4,veronellimakarna,0.375,2.66666,0.5,0.0,oyuncak_hobi,
callystavodafone4,yaprakdoener.remscheid,0.75,1.333332,1.0,0.0,oyuncak_hobi,
cat_dogloversofficial,cb.ayseyurtsever,0.375,2.66666,0.5,0.0,evcil_hayvan,
cat_dogloversofficial,cekirdekrehberlik,0.375,2.66666,0.5,0.0,egitim_kariyer,
cat_dogloversofficial,ciaocane.spa,0.3917,2.553185,0.5,0.0667,evcil_hayvan,dog
cat_dogloversofficial,debasethecurrency,0.5,1.999996,0.6667,0.0,"egitim_kariyer,evcil_hayvan",
cat_dogloversofficial,elli_beanyyy,0.375,2.66666,0.5,0.0,evcil_hayvan,
cat_dogloversofficial,esravepasta,0.375,2.66666,0.5,0.0,evcil_hayvan,
cat_dogloversofficial,fsmortaokulu33,0.375,2.66666,0.5,0.0,egitim_kariyer,
cat_dogloversofficial,gulhanersahin2,0.75,1.333332,1.0,0.0,"egitim_kariyer,evcil_hayvan",
cat_dogloversofficial,hafstory.sk,0.5179,1.931031,0.6667,0.0714,"egitim_kariyer,evcil_hayvan",dog
cat_dogloversofficial,hati_cehomm,0.3917,2.553185,0.5,0.0667,evcil_hayvan,kedi
cat_dogloversofficial,huaico.gato,0.375,2.66666,0.5,0.0,evcil_hayvan,
cat_dogloversofficial,ishaan_international_school,0.5,1.999996,0.6667,0.0,"egitim_kariyer,evcil_hayvan",
cat_dogloversofficial,klncveterinerklinigi,0.5357,1.866663,0.6667,0.1429,"egitim_kariyer,evcil_hayvan","cat,kedi"
cat_dogloversofficial,lf.photoscb,0.5192,1.925922,0.6667,0.0769,"egitim_kariyer,evcil_hayvan",cat
cat_dogloversofficial,lgs27kpss26,0.375,2.66666,0.5,0.0,egitim_kariyer,
cat_dogloversofficial,lifeofwadhwa,0.375,2.66666,0.5,0.0,evcil_hayvan,
cat_dogloversofficial,luckybracecat,0.5167,1.93548,0.6667,0.0667,"egitim_kariyer,evcil_hayvan",cat
cat_dogloversofficial,maggieblue_with_covidblack,0.7679,1.302324,1.0,0.0714,"egitim_kariyer,evcil_hayvan",cat
cat_dogloversofficial,mavi.caodeirante,0.375,2.66666,0.5,0.0,evcil_hayvan,
cat_dogloversofficial,max_thewolf_husky01,0.375,2.66666,0.5,0.0,evcil_hayvan,
cat_dogloversofficial,merlin.kleiner.verzauberer,0.5208,1.919996,0.6667,0.0833,"egitim_kariyer,evcil_hayvan",cat
